order_id,customer_id,product_id,order_date,region,channel,quantity,total_amount,status
8442,2048,213,2025-01-24,West,web,2,330.98,delivered
8443,1751,108,2025-05-31,West,mobile,1,980.27,delivered
8444,2062,377,2023-06-16,North,mobile,1,1575.1,delivered
8445,122,144,2025-11-01,West,web,1,1305.05,delivered
8446,2060,253,2023-10-01,North,mobile,1,3524.18,delivered
8447,2315,99,2025-03-15,West,web,2,2066.9,delivered
8448,2335,130,2024-01-27,South,marketplace,3,1665.93,delivered
8449,1733,165,2024-02-29,West,marketplace,3,1441.23,delivered
8450,1758,369,2023-04-18,West,web,3,1142.43,delivered
8451,1204,400,2024-04-27,South,marketplace,2,2507.98,delivered
8452,1909,231,2025-06-13,West,web,4,3048.2,delivered
8453,1175,326,2025-08-15,South,mobile,2,413.16,delivered
8454,665,283,2024-12-22,South,web,2,3253.1,delivered
8455,1971,284,2025-05-01,East,marketplace,4,3217.52,delivered
8456,484,166,2023-05-23,North,mobile,2,1981.42,cancelled
8457,2403,1,2025-03-08,West,web,4,6749.4,delivered
8458,1250,230,2025-01-04,South,marketplace,3,3284.64,delivered
8459,513,269,2025-12-14,West,mobile,3,3955.02,delivered
8460,679,351,2023-12-24,East,marketplace,2,4719.7,delivered
8461,717,179,2024-11-26,South,mobile,3,843.99,delivered
8462,2362,362,2024-10-18,East,web,4,3326.24,delivered
8463,186,304,2025-11-26,North,web,3,2203.83,delivered
8464,2482,243,2025-05-01,South,mobile,2,4629.12,returned
8465,1107,366,2023-01-29,South,mobile,3,2840.07,delivered
8466,990,280,2023-06-17,West,marketplace,1,512.84,delivered
8467,46,262,2025-11-30,South,web,1,534.02,cancelled
8468,1891,135,2023-08-15,East,marketplace,2,1303.54,delivered
8469,1370,177,2024-03-05,West,mobile,2,1087.98,delivered
8470,254,281,2024-10-29,South,web,1,6259.97,delivered
8471,2487,99,2025-10-10,South,web,1,1033.45,delivered
8472,650,179,2025-05-04,South,marketplace,3,843.99,delivered
8473,1404,192,2023-11-22,South,marketplace,2,2557.86,delivered
8474,284,127,2024-05-25,North,web,2,7135.72,delivered
8475,1155,10,2025-12-10,South,mobile,4,2356.56,cancelled
8476,416,20,2023-08-17,North,web,1,4441.13,delivered
8477,2100,318,2023-08-16,East,mobile,1,1634.18,delivered
8478,893,42,2024-02-18,West,mobile,1,341.59,delivered
8479,1514,140,2025-12-15,North,marketplace,1,1361.19,cancelled
8480,2276,168,2023-07-09,West,web,1,271.1,delivered
8481,2058,206,2025-04-12,West,mobile,3,2967.87,delivered
8482,748,306,2023-09-11,West,marketplace,4,3485.96,delivered
8483,1972,54,2023-12-05,South,marketplace,2,2600.92,delivered
8484,772,357,2025-09-29,North,mobile,2,7692.76,delivered
8485,431,140,2025-03-20,North,web,3,4083.57,delivered
8486,1710,8,2025-05-24,North,mobile,4,4352.4,delivered
8487,851,100,2024-06-04,South,web,1,625.87,delivered
8488,170,376,2024-12-08,North,web,3,9428.7,delivered
8489,1945,362,2024-10-21,South,web,1,831.56,delivered
8490,2321,277,2024-12-11,West,web,1,1181.68,cancelled
8491,57,115,2025-11-03,North,mobile,4,4030.96,delivered
8492,2325,284,2023-11-25,North,web,5,4021.9,returned
8493,2383,292,2025-04-30,South,marketplace,1,481.32,delivered
8494,1335,105,2023-11-08,East,web,4,21607.76,delivered
8495,2403,270,2024-12-25,West,web,2,3992.52,delivered
8496,1342,374,2024-04-02,South,web,2,1707.22,delivered
8497,2172,225,2023-10-22,South,web,3,1854.39,delivered
8498,1062,118,2023-09-23,South,web,2,456.78,delivered
8499,1763,114,2024-01-06,West,web,1,842.0,delivered
8500,2388,167,2025-01-15,West,mobile,1,694.13,delivered
8501,1496,71,2024-12-14,South,marketplace,2,1248.14,returned
8502,1239,250,2024-04-05,South,mobile,3,1410.66,delivered
8503,2130,223,2025-01-06,South,web,2,2252.44,delivered
8504,1667,182,2023-12-09,North,mobile,2,604.14,delivered
8505,1565,104,2024-12-19,North,web,5,1926.85,delivered
8506,2486,195,2023-06-16,East,web,4,3441.12,delivered
8507,1334,28,2023-04-06,West,web,1,1823.82,cancelled
8508,2037,294,2023-01-15,North,marketplace,1,677.85,delivered
8509,1479,49,2024-12-26,North,web,2,2178.32,returned
8510,1742,42,2025-08-30,West,web,2,683.18,delivered
8511,91,190,2025-08-10,North,web,2,2855.54,delivered
8512,1746,114,2024-10-18,North,mobile,2,1684.0,delivered
8513,113,301,2025-09-19,South,mobile,3,3869.7,delivered
8514,1234,384,2024-03-18,North,web,2,4581.96,delivered
8515,1925,218,2023-12-24,North,web,2,1307.82,delivered
8516,624,70,2023-12-02,North,mobile,2,3007.66,delivered
8517,2400,78,2024-03-18,South,mobile,6,6163.5,delivered
8518,2099,129,2024-11-17,North,web,2,1656.2,delivered
8519,585,354,2024-12-15,North,marketplace,7,6811.98,delivered
8520,1150,103,2023-11-22,West,web,3,2942.94,delivered
8521,1414,44,2025-09-08,South,web,3,1272.45,delivered
8522,1863,136,2025-03-21,North,mobile,2,1210.86,delivered
8523,1576,214,2023-03-02,South,mobile,2,2141.0,delivered
8524,165,147,2024-10-08,West,web,2,1274.58,delivered
8525,715,125,2025-11-30,South,web,1,751.36,delivered
8526,876,395,2023-04-07,South,mobile,2,918.46,delivered
8527,1264,89,2025-08-30,West,web,1,1470.43,delivered
8528,1861,207,2023-04-23,East,marketplace,3,809.64,delivered
8529,517,396,2024-07-07,South,mobile,3,10710.15,cancelled
8530,1899,386,2024-01-17,South,marketplace,2,874.26,delivered
8531,1932,69,2023-10-20,West,mobile,2,819.1,delivered
8532,1437,71,2025-03-26,West,mobile,2,1248.14,delivered
8533,698,9,2025-08-17,South,marketplace,4,4239.52,cancelled
8534,716,322,2023-05-12,North,web,2,3835.34,delivered
8535,1616,352,2025-12-03,North,mobile,3,2039.52,delivered
8536,826,251,2023-07-16,North,marketplace,3,3053.49,delivered
8537,2210,3,2024-09-30,South,web,4,4991.04,delivered
8538,2116,273,2023-09-01,South,mobile,4,1076.68,delivered
8539,2316,224,2025-06-15,East,web,1,348.82,delivered
8540,315,297,2023-06-02,South,mobile,2,583.72,delivered
8541,1969,75,2025-04-11,West,marketplace,3,245.31,delivered
8542,1305,356,2024-12-07,North,web,3,1096.77,returned
8543,468,347,2023-10-07,South,mobile,4,5136.92,delivered
8544,2136,59,2024-08-21,East,marketplace,2,2595.86,cancelled
8545,449,160,2025-12-25,South,mobile,3,3980.58,delivered
8546,1106,240,2025-11-09,South,mobile,2,3564.2,delivered
8547,2047,243,2023-11-26,North,web,5,11572.8,returned
8548,381,75,2025-02-16,East,web,3,245.31,delivered
8549,1563,262,2025-11-23,West,web,2,1068.04,delivered
8550,553,294,2025-06-17,West,marketplace,3,2033.55,delivered
8551,2362,207,2024-05-20,West,web,1,269.88,delivered
8552,1157,183,2024-11-01,South,web,1,2906.65,cancelled
8553,286,126,2024-12-17,North,marketplace,2,561.48,delivered
8554,2466,377,2023-03-23,West,web,3,4725.3,delivered
8555,134,240,2024-09-12,North,mobile,2,3564.2,delivered
8556,1914,307,2024-12-17,North,web,2,2043.94,cancelled
8557,988,298,2023-12-12,East,marketplace,4,1755.68,delivered
8558,113,272,2025-12-14,West,mobile,3,1680.18,cancelled
8559,2392,318,2024-02-16,North,mobile,2,3268.36,returned
8560,528,340,2024-10-30,West,web,2,3888.34,delivered
8561,1296,282,2023-05-26,North,web,3,20328.99,delivered
8562,1453,142,2023-01-02,South,web,3,2831.97,delivered
8563,1505,51,2023-08-28,West,web,2,4996.82,delivered
8564,2083,257,2024-01-06,East,web,1,799.88,delivered
8565,2114,101,2023-10-15,North,mobile,6,10503.9,delivered
8566,868,203,2025-10-14,South,web,1,1595.32,delivered
8567,62,270,2024-11-25,West,mobile,1,1996.26,delivered
8568,1974,54,2024-03-24,West,web,2,2600.92,delivered
8569,421,47,2025-01-28,West,web,1,873.63,delivered
8570,1264,283,2023-12-01,West,web,2,3253.1,cancelled
8571,1087,358,2024-11-01,West,mobile,2,1036.16,delivered
8572,2008,380,2025-02-06,South,marketplace,2,1334.78,delivered
8573,514,310,2025-12-22,West,web,2,5077.76,delivered
8574,2,52,2025-08-02,East,marketplace,2,735.74,delivered
8575,619,20,2024-10-17,South,marketplace,2,8882.26,delivered
8576,1545,219,2023-04-27,West,marketplace,2,825.12,delivered
8577,2383,366,2023-11-09,South,mobile,5,4733.45,delivered
8578,1919,135,2025-04-29,North,marketplace,3,1955.31,delivered
8579,277,355,2025-08-11,North,mobile,4,5738.4,delivered
8580,2067,81,2023-01-29,West,mobile,2,10933.98,delivered
8581,1282,217,2023-04-05,West,web,3,14960.88,cancelled
8582,985,158,2024-01-11,North,mobile,3,3052.32,delivered
8583,36,303,2025-11-17,East,marketplace,3,1225.62,delivered
8584,880,73,2025-09-29,West,mobile,5,2871.55,cancelled
8585,567,341,2023-03-01,West,mobile,3,3473.37,cancelled
8586,1640,349,2024-09-03,East,web,3,1054.44,delivered
8587,2224,246,2025-08-05,South,web,2,2079.64,delivered
8588,797,37,2024-09-06,South,marketplace,1,793.51,delivered
8589,196,132,2025-06-15,North,web,2,1387.06,delivered
8590,1717,234,2025-12-05,North,marketplace,4,5312.76,cancelled
8591,349,393,2023-11-10,West,mobile,3,3812.52,cancelled
8592,125,40,2025-12-14,North,web,1,551.32,delivered
8593,1392,37,2024-06-23,East,marketplace,2,1587.02,delivered
8594,1756,28,2023-11-06,South,mobile,5,9119.1,delivered
8595,385,199,2023-12-18,North,mobile,4,6317.72,delivered
8596,2144,345,2025-10-08,West,web,2,1094.3,delivered
8597,2065,274,2025-12-24,North,mobile,1,342.26,cancelled
8598,2171,165,2025-12-14,South,web,4,1921.64,delivered
8599,561,148,2023-05-01,North,web,1,539.22,delivered
8600,2486,280,2025-02-26,North,web,1,512.84,cancelled
8601,885,310,2025-05-23,West,web,2,5077.76,delivered
8602,1800,398,2023-05-06,North,mobile,1,2797.43,delivered
8603,2295,341,2025-06-01,West,web,2,2315.58,cancelled
8604,223,240,2025-12-07,South,web,2,3564.2,cancelled
8605,1862,245,2023-03-08,South,mobile,2,856.7,delivered
8606,2257,363,2023-04-29,South,web,3,2759.49,delivered
8607,1483,336,2023-08-23,East,web,1,542.39,delivered
8608,2019,248,2024-05-30,South,mobile,2,1372.86,delivered
8609,1608,197,2025-02-06,East,mobile,2,2810.26,delivered
8610,967,10,2025-04-10,North,mobile,2,1178.28,delivered
8611,312,197,2023-02-18,North,mobile,3,4215.39,cancelled
8612,603,212,2023-07-25,West,mobile,2,603.26,delivered
8613,1509,229,2025-07-10,West,web,3,6502.95,delivered
8614,102,244,2024-05-12,North,mobile,2,3030.54,delivered
8615,1367,245,2024-10-08,West,web,1,428.35,delivered
8616,2156,329,2023-04-02,West,web,1,1953.56,delivered
8617,1259,42,2025-04-04,West,web,3,1024.77,delivered
8618,1654,35,2024-12-13,East,marketplace,4,6544.96,delivered
8619,236,271,2023-11-08,North,web,4,7424.68,delivered
8620,891,292,2023-04-22,South,web,1,481.32,delivered
8621,672,149,2024-08-17,North,marketplace,6,1381.8,delivered
8622,1973,160,2025-09-19,East,mobile,1,1326.86,delivered
8623,333,3,2023-08-09,South,mobile,2,2495.52,delivered
8624,2133,315,2025-07-26,South,mobile,3,5216.25,delivered
8625,276,301,2024-07-06,North,web,3,3869.7,cancelled
8626,1387,311,2024-01-07,South,web,3,1066.56,delivered
8627,1418,94,2025-01-22,South,marketplace,2,1186.56,delivered
8628,2044,224,2024-11-11,West,web,3,1046.46,delivered
8629,2036,184,2024-05-03,North,web,2,7090.76,cancelled
8630,2199,217,2023-01-06,West,marketplace,2,9973.92,delivered
8631,1736,369,2023-11-18,South,marketplace,5,1904.05,returned
8632,1385,361,2024-09-10,North,web,2,1046.04,delivered
8633,462,250,2024-07-21,West,mobile,2,940.44,delivered
8634,140,91,2024-12-18,West,mobile,3,5124.84,delivered
8635,1505,330,2023-10-18,North,mobile,5,11313.15,delivered
8636,2004,296,2023-12-20,West,web,3,6135.9,delivered
8637,1281,190,2024-08-28,North,marketplace,2,2855.54,delivered
8638,716,347,2025-09-05,South,mobile,1,1284.23,delivered
8639,1075,229,2023-03-13,South,web,2,4335.3,delivered
8640,1814,30,2025-08-05,West,web,2,499.76,delivered
8641,1532,335,2023-12-16,South,mobile,3,4890.36,delivered
8642,385,398,2023-06-21,South,web,3,8392.29,delivered
8643,1096,105,2024-06-11,West,mobile,1,5401.94,delivered
8644,1407,297,2023-07-01,West,web,3,875.58,delivered
8645,1099,239,2024-12-20,East,web,1,999.14,delivered
8646,148,245,2025-10-05,West,web,1,428.35,returned
8647,989,25,2023-01-07,East,marketplace,1,692.68,delivered
8648,740,135,2024-08-15,North,web,2,1303.54,returned
8649,285,63,2023-03-26,West,web,1,527.09,delivered
8650,2395,298,2024-04-06,South,marketplace,2,877.84,cancelled
8651,1071,209,2023-10-03,North,mobile,3,1092.54,delivered
8652,1192,8,2024-04-21,West,web,3,3264.3,delivered
8653,1053,331,2025-11-13,North,marketplace,1,1022.71,cancelled
8654,36,94,2025-01-12,North,mobile,2,1186.56,delivered
8655,2313,161,2024-11-17,South,mobile,2,2949.5,cancelled
8656,1260,132,2024-11-09,East,web,4,2774.12,delivered
8657,2290,344,2025-12-25,West,mobile,2,3916.14,delivered
8658,525,110,2023-02-17,North,web,2,1930.3,delivered
8659,719,259,2025-05-19,West,web,3,6321.21,delivered
8660,1727,289,2025-11-26,North,web,2,1709.36,delivered
8661,1492,263,2024-09-16,North,web,2,1632.44,delivered
8662,1712,191,2025-04-10,West,web,1,677.45,delivered
8663,38,125,2025-12-08,West,marketplace,4,3005.44,delivered
8664,2070,120,2024-12-21,West,mobile,2,1090.58,delivered
8665,1581,117,2025-04-30,West,web,6,7485.6,delivered
8666,1527,312,2025-02-18,West,mobile,3,3937.5,delivered
8667,2098,21,2023-02-10,North,marketplace,3,16447.86,delivered
8668,2122,46,2024-03-14,South,marketplace,3,4681.62,delivered
8669,1854,217,2024-07-23,North,mobile,2,9973.92,delivered
8670,362,84,2024-03-04,North,marketplace,5,3156.5,delivered
8671,1528,206,2024-10-14,North,web,1,989.29,delivered
8672,687,310,2023-12-13,South,web,2,5077.76,cancelled
8673,1435,323,2024-10-30,South,mobile,2,3540.26,delivered
8674,15,68,2023-02-24,West,mobile,2,6993.18,delivered
8675,1514,4,2023-12-09,East,web,3,3244.56,delivered
8676,2248,240,2024-02-27,East,marketplace,3,5346.3,delivered
8677,825,138,2025-05-14,North,web,3,3482.37,delivered
8678,1429,253,2025-11-06,North,mobile,1,3524.18,delivered
8679,687,347,2024-12-22,South,marketplace,3,3852.69,delivered
8680,1665,339,2023-07-24,South,marketplace,2,814.96,delivered
8681,2171,310,2024-01-31,East,mobile,3,7616.64,returned
8682,1301,194,2025-04-26,East,web,3,453.27,delivered
8683,285,283,2023-07-27,South,marketplace,3,4879.65,delivered
8684,2260,75,2025-08-17,West,marketplace,1,81.77,returned
8685,137,51,2025-12-28,East,web,1,2498.41,delivered
8686,1669,285,2024-05-19,North,mobile,2,2222.64,cancelled
8687,708,11,2024-12-07,West,web,2,1178.7,delivered
8688,361,306,2023-10-02,North,marketplace,2,1742.98,delivered
8689,367,32,2023-09-20,West,marketplace,1,3839.03,delivered
8690,1883,223,2023-07-21,North,mobile,2,2252.44,delivered
8691,30,77,2024-08-31,North,web,3,9243.06,delivered
8692,1080,122,2023-07-08,South,marketplace,2,1561.44,delivered
8693,1716,135,2023-04-01,West,marketplace,2,1303.54,cancelled
8694,144,368,2023-06-16,South,web,3,2914.41,delivered
8695,1048,283,2024-09-26,North,web,1,1626.55,delivered
8696,1500,4,2024-01-13,South,mobile,1,1081.52,delivered
8697,1011,382,2024-12-28,South,mobile,2,874.08,delivered
8698,600,59,2024-03-10,East,mobile,3,3893.79,delivered
8699,1150,381,2024-07-01,North,mobile,2,1922.9,delivered
8700,717,282,2025-01-21,West,web,4,27105.32,delivered
8701,302,76,2024-12-13,South,mobile,1,509.17,delivered
8702,1310,132,2025-12-11,East,web,1,693.53,delivered
8703,861,394,2024-11-10,North,mobile,4,11368.84,delivered
8704,1916,291,2023-04-22,South,mobile,1,4341.14,delivered
8705,1223,91,2023-06-30,South,mobile,1,1708.28,cancelled
8706,1601,99,2025-08-26,West,mobile,4,4133.8,delivered
8707,1652,258,2024-06-01,West,mobile,1,1781.85,returned
8708,1371,376,2023-06-09,West,web,3,9428.7,delivered
8709,1831,131,2024-05-20,East,marketplace,1,964.05,delivered
8710,551,19,2024-12-12,South,web,2,1287.88,delivered
8711,1934,244,2023-07-12,North,web,2,3030.54,delivered
8712,1368,233,2024-12-16,West,mobile,1,1010.11,returned
8713,2085,119,2023-05-17,West,web,3,1305.93,delivered
8714,2167,34,2024-08-21,North,mobile,3,839.52,delivered
8715,630,181,2023-10-18,North,mobile,5,10650.05,delivered
8716,1774,284,2025-03-03,West,web,3,2413.14,delivered
8717,1344,321,2023-12-15,South,mobile,3,4803.33,delivered
8718,1477,175,2023-07-01,East,web,2,1063.42,delivered
8719,1427,395,2025-04-28,North,web,3,1377.69,delivered
8720,534,58,2025-09-18,West,web,2,6491.36,delivered
8721,2208,373,2025-04-04,South,web,4,7807.96,cancelled
8722,1382,301,2024-12-26,South,mobile,2,2579.8,delivered
8723,326,260,2024-01-31,West,mobile,2,1952.66,delivered
8724,2324,54,2023-01-28,North,mobile,4,5201.84,returned
8725,172,114,2023-12-10,North,web,2,1684.0,delivered
8726,1865,102,2024-03-19,North,marketplace,2,6684.24,returned
8727,544,381,2023-03-30,East,marketplace,4,3845.8,returned
8728,572,126,2023-10-03,South,mobile,3,842.22,delivered
8729,1108,89,2024-03-31,East,web,2,2940.86,delivered
8730,2116,121,2023-11-06,West,web,3,2992.2,delivered
8731,1364,398,2023-10-22,North,web,1,2797.43,delivered
8732,787,390,2024-09-15,South,web,1,1522.92,delivered
8733,842,387,2024-12-03,West,web,2,1741.5,delivered
8734,910,372,2024-01-14,North,marketplace,2,1663.1,cancelled
8735,2225,283,2023-12-10,West,mobile,5,8132.75,delivered
8736,1038,208,2025-06-24,West,mobile,3,2109.9,delivered
8737,1291,135,2024-12-14,South,web,2,1303.54,cancelled
8738,702,80,2023-12-01,West,marketplace,2,3470.96,delivered
8739,1058,213,2025-10-27,South,mobile,3,496.47,delivered
8740,840,229,2025-10-22,South,web,3,6502.95,delivered
8741,2273,198,2023-11-22,West,web,3,6306.18,delivered
8742,703,95,2024-11-06,East,web,2,3395.28,delivered
8743,1877,1,2023-04-25,North,web,5,8436.75,delivered
8744,42,361,2025-02-09,West,marketplace,2,1046.04,delivered
8745,62,244,2023-01-24,North,mobile,1,1515.27,cancelled
8746,874,20,2023-02-08,West,web,2,8882.26,delivered
8747,1692,393,2024-11-28,North,web,1,1270.84,delivered
8748,1948,240,2023-02-12,South,mobile,1,1782.1,cancelled
8749,627,377,2025-12-09,West,mobile,2,3150.2,delivered
8750,580,77,2023-01-07,South,web,2,6162.04,cancelled
8751,2281,58,2025-04-25,South,mobile,2,6491.36,delivered
8752,1853,209,2024-01-15,East,marketplace,1,364.18,delivered
8753,259,201,2023-12-09,North,web,6,9140.1,delivered
8754,1895,14,2025-11-12,South,mobile,1,847.54,delivered
8755,2011,344,2024-12-14,North,mobile,2,3916.14,delivered
8756,2494,142,2024-10-06,South,web,1,943.99,cancelled
8757,116,382,2023-07-10,North,web,3,1311.12,delivered
8758,366,400,2024-02-20,South,web,4,5015.96,delivered
8759,845,138,2025-08-08,West,mobile,2,2321.58,delivered
8760,1876,233,2025-04-01,North,marketplace,1,1010.11,delivered
8761,1789,293,2025-08-04,North,web,2,2321.58,cancelled
8762,1774,131,2025-12-29,West,web,3,2892.15,delivered
8763,977,70,2023-10-07,North,web,4,6015.32,delivered
8764,1487,294,2025-08-25,West,mobile,2,1355.7,delivered
8765,2268,212,2023-01-15,South,web,2,603.26,returned
8766,654,361,2023-08-27,North,web,3,1569.06,delivered
8767,1315,184,2025-03-08,West,web,2,7090.76,delivered
8768,208,69,2025-09-13,West,web,2,819.1,cancelled
8769,1723,399,2024-04-08,West,marketplace,3,6043.53,cancelled
8770,96,212,2025-09-10,East,web,4,1206.52,delivered
8771,651,241,2023-07-20,North,mobile,4,2817.8,delivered
8772,401,203,2025-06-19,South,marketplace,1,1595.32,returned
8773,1099,255,2025-07-06,South,web,4,1113.56,cancelled
8774,661,64,2025-01-25,North,marketplace,3,3602.61,delivered
8775,2068,195,2024-06-01,West,mobile,2,1720.56,delivered
8776,1825,189,2024-01-05,West,mobile,1,97.96,delivered
8777,2390,150,2023-02-10,South,web,2,4852.22,delivered
8778,2331,332,2023-01-14,West,web,3,1182.15,returned
8779,1425,127,2024-02-23,West,web,1,3567.86,delivered
8780,333,315,2024-05-20,East,mobile,4,6955.0,delivered
8781,2091,13,2024-06-15,South,web,3,1632.33,delivered
8782,1873,55,2023-04-08,South,marketplace,2,2976.4,delivered
8783,838,65,2025-07-03,East,web,4,2915.84,delivered
8784,2159,234,2024-10-15,East,marketplace,1,1328.19,delivered
8785,2349,347,2023-02-25,East,marketplace,3,3852.69,cancelled
8786,591,252,2023-01-11,North,mobile,1,1489.5,delivered
8787,2175,18,2023-09-16,North,web,1,1860.1,delivered
8788,562,361,2024-02-27,North,web,1,523.02,cancelled
8789,2228,28,2025-01-14,North,marketplace,3,5471.46,delivered
8790,1989,181,2025-03-14,West,marketplace,2,4260.02,delivered
8791,684,7,2025-07-07,East,mobile,4,328.12,delivered
8792,1481,289,2025-05-11,East,web,4,3418.72,delivered
8793,401,3,2024-12-02,East,web,3,3743.28,cancelled
8794,418,150,2025-07-02,North,web,2,4852.22,delivered
8795,1363,229,2024-05-12,West,marketplace,3,6502.95,delivered
8796,1458,310,2024-08-23,South,web,5,12694.4,delivered
8797,67,375,2025-12-10,South,marketplace,1,610.49,cancelled
8798,1483,91,2023-08-27,North,web,3,5124.84,delivered
8799,1441,8,2024-12-16,West,marketplace,5,5440.5,delivered
8800,861,353,2025-07-10,North,web,3,964.95,delivered
8801,71,231,2023-05-04,West,web,7,5334.35,cancelled
8802,1463,247,2025-10-16,South,marketplace,4,395.84,cancelled
8803,2316,267,2023-05-25,South,mobile,2,8222.78,delivered
8804,1087,376,2024-01-27,North,web,3,9428.7,delivered
8805,935,392,2023-01-21,West,web,1,1509.44,delivered
8806,1081,390,2024-07-20,North,marketplace,1,1522.92,delivered
8807,748,312,2023-06-06,West,mobile,2,2625.0,delivered
8808,2021,356,2025-03-04,East,mobile,3,1096.77,delivered
8809,1755,282,2023-05-09,East,mobile,2,13552.66,delivered
8810,876,328,2023-03-08,West,marketplace,4,3166.68,delivered
8811,1312,184,2024-03-03,North,web,3,10636.14,delivered
8812,364,225,2025-08-06,East,mobile,3,1854.39,delivered
8813,406,286,2023-02-06,North,web,3,956.61,delivered
8814,2330,389,2024-05-30,North,web,2,361.14,delivered
8815,1653,34,2025-05-10,West,mobile,2,559.68,delivered
8816,2377,291,2025-01-05,North,marketplace,1,4341.14,delivered
8817,800,89,2023-07-04,East,web,1,1470.43,cancelled
8818,1166,92,2023-12-29,West,web,3,802.71,cancelled
8819,1961,1,2025-09-22,East,web,1,1687.35,delivered
8820,2184,136,2025-11-12,North,marketplace,2,1210.86,delivered
8821,106,203,2024-06-20,South,web,2,3190.64,cancelled
8822,443,302,2025-03-04,North,web,2,1955.82,delivered
8823,118,35,2024-05-10,East,marketplace,1,1636.24,delivered
8824,261,309,2023-05-17,North,mobile,4,3361.16,delivered
8825,628,12,2023-05-29,North,marketplace,1,686.62,returned
8826,1364,383,2025-09-10,North,marketplace,2,6838.46,delivered
8827,1201,246,2025-12-08,South,web,3,3119.46,delivered
8828,1448,303,2024-05-16,West,marketplace,1,408.54,returned
8829,290,3,2024-12-23,North,web,3,3743.28,delivered
8830,474,365,2024-09-25,South,web,3,4805.19,delivered
8831,1989,113,2024-07-11,East,mobile,2,1052.04,delivered
8832,982,126,2025-07-17,West,marketplace,2,561.48,delivered
8833,1599,57,2023-10-23,West,mobile,2,3184.22,returned
8834,666,33,2023-03-28,South,mobile,1,2734.48,cancelled
8835,1885,362,2025-11-30,South,marketplace,2,1663.12,delivered
8836,1814,218,2024-03-28,North,marketplace,1,653.91,delivered
8837,467,3,2025-11-23,South,marketplace,4,4991.04,delivered
8838,1369,349,2025-04-23,North,marketplace,4,1405.92,returned
8839,2093,107,2023-12-06,West,mobile,4,5386.6,returned
8840,1874,373,2023-08-04,North,mobile,3,5855.97,delivered
8841,1549,300,2025-03-02,North,mobile,3,1732.38,delivered
8842,2480,227,2024-09-09,South,web,4,967.16,delivered
8843,1462,162,2025-05-24,East,web,2,3079.86,delivered
8844,1814,158,2024-12-24,South,web,3,3052.32,delivered
8845,227,17,2023-07-04,North,mobile,1,2536.9,delivered
8846,2195,380,2025-02-25,West,web,3,2002.17,delivered
8847,800,399,2025-12-15,West,mobile,5,10072.55,delivered
8848,746,18,2025-09-29,East,web,1,1860.1,delivered
8849,694,1,2025-07-20,South,marketplace,1,1687.35,cancelled
8850,1876,70,2024-09-20,West,web,1,1503.83,cancelled
8851,2313,204,2024-11-30,East,mobile,5,3923.3,delivered
8852,954,321,2024-09-21,East,mobile,2,3202.22,cancelled
8853,594,289,2024-04-25,North,marketplace,1,854.68,delivered
8854,1504,62,2023-03-07,North,marketplace,1,451.55,delivered
8855,260,9,2025-01-31,South,web,3,3179.64,delivered
8856,950,95,2024-02-11,West,web,3,5092.92,cancelled
8857,257,100,2024-03-18,East,web,2,1251.74,delivered
8858,2453,216,2023-08-04,North,web,3,1330.89,delivered
8859,1950,113,2023-12-07,North,web,1,526.02,delivered
8860,100,281,2023-11-28,South,mobile,1,6259.97,delivered
8861,118,88,2023-04-08,West,web,4,1132.68,delivered
8862,1933,228,2025-05-04,East,web,2,1725.38,delivered
8863,503,280,2025-12-22,North,mobile,2,1025.68,delivered
8864,1315,107,2025-10-15,North,mobile,1,1346.65,delivered
8865,1721,42,2025-06-16,West,mobile,3,1024.77,cancelled
8866,1194,135,2025-05-17,South,web,2,1303.54,delivered
8867,1041,399,2024-06-13,North,web,1,2014.51,returned
8868,1589,176,2024-03-27,West,web,7,2126.74,delivered
8869,917,364,2023-11-18,West,web,4,2773.24,delivered
8870,2173,182,2024-12-11,North,web,3,906.21,returned
8871,530,24,2023-04-08,West,mobile,5,2831.2,delivered
8872,1083,107,2025-05-07,West,mobile,1,1346.65,delivered
8873,238,344,2025-02-23,West,web,1,1958.07,delivered
8874,1819,158,2024-06-15,West,mobile,1,1017.44,delivered
8875,1493,219,2024-11-20,South,web,2,825.12,delivered
8876,955,159,2024-09-07,East,marketplace,2,1971.84,delivered
8877,2391,163,2025-08-18,West,mobile,1,531.21,delivered
8878,2254,23,2024-01-03,East,web,2,4284.16,delivered
8879,1116,75,2025-11-11,North,marketplace,1,81.77,delivered
8880,1112,270,2023-05-27,South,web,1,1996.26,cancelled
8881,1141,259,2025-02-05,West,web,2,4214.14,cancelled
8882,468,47,2024-10-05,West,mobile,5,4368.15,delivered
8883,2258,27,2025-12-08,South,mobile,1,641.46,delivered
8884,544,290,2023-12-04,West,mobile,5,3610.55,delivered
8885,453,177,2025-06-07,North,web,4,2175.96,delivered
8886,1031,58,2025-09-29,East,marketplace,2,6491.36,cancelled
8887,764,36,2025-11-22,South,marketplace,2,945.72,delivered
8888,404,318,2025-11-22,North,mobile,2,3268.36,delivered
8889,2097,156,2023-07-12,West,web,2,4716.96,delivered
8890,922,201,2024-10-05,West,web,3,4570.05,delivered
8891,1907,173,2025-03-26,East,web,1,511.05,delivered
8892,1719,198,2023-08-06,North,web,3,6306.18,delivered
8893,83,294,2023-09-20,North,web,3,2033.55,delivered
8894,134,306,2024-11-15,West,web,1,871.49,delivered
