transaction_id,order_id,payment_method,amount,transaction_date
9133,10406,cod,1748.16,2024-10-08
9134,10407,card,4178.85,2025-11-17
9135,10408,wallet,2752.1,2023-02-07
9136,10410,card,2696.1,2024-08-18
9137,10411,upi,9163.92,2023-08-05
9138,10412,card,1359.68,2023-04-16
9139,10413,card,2979.0,2024-04-12
9140,10414,cod,7678.06,2023-07-17
9141,10415,upi,2846.32,2023-06-06
9142,10416,card,589.14,2024-11-21
9143,10417,card,6674.72,2025-07-15
9144,10418,upi,3839.03,2025-04-03
9145,10420,upi,2600.92,2025-09-05
9146,10421,upi,1593.63,2024-12-15
9147,10422,wallet,1922.9,2023-08-30
9148,10423,card,1270.84,2023-06-15
9149,10424,wallet,389.41,2024-08-29
9150,10425,card,4128.15,2025-06-02
9151,10426,card,637.29,2024-08-18
9152,10427,card,4568.76,2023-10-07
9153,10429,card,5952.8,2023-03-11
9154,10430,upi,1095.5,2025-03-08
9155,10431,cod,2495.52,2025-10-31
9156,10432,upi,1406.6,2025-12-20
9157,10433,wallet,3150.2,2024-09-16
9158,10434,card,1274.58,2024-02-21
9159,10435,upi,4631.16,2024-03-30
9160,10439,card,12571.6,2024-06-10
9161,10440,cod,7495.23,2023-08-08
9162,10441,upi,2142.08,2023-04-22
9163,10442,upi,1632.33,2023-08-28
9164,10443,upi,483.58,2024-04-23
9165,10444,card,556.78,2025-11-06
9166,10445,cod,2450.26,2023-01-04
9167,10446,card,1922.9,2024-11-02
9168,10447,card,3477.5,2025-11-16
9169,10448,upi,6491.36,2024-11-03
9170,10449,wallet,2256.97,2025-06-15
9171,10450,upi,3860.6,2024-01-25
9172,10451,upi,542.39,2025-05-25
9173,10452,cod,2979.0,2024-06-30
9174,10453,upi,5199.1,2025-11-21
9175,10454,cod,4210.0,2023-11-25
9176,10455,upi,3493.32,2023-09-22
9177,10456,cod,989.29,2024-12-07
9178,10457,upi,5580.3,2024-03-23
9179,10458,upi,4744.74,2023-01-14
9180,10459,card,2102.06,2023-03-04
9181,10460,upi,2268.68,2024-08-08
9182,10462,upi,2118.86,2023-08-22
9183,10463,upi,1443.96,2025-02-07
9184,10464,upi,1663.1,2023-01-08
9185,10465,wallet,1735.48,2024-03-29
9186,10466,upi,3996.56,2025-05-03
9187,10467,upi,330.98,2025-01-02
9188,10468,upi,10008.3,2024-02-12
9189,10469,card,2565.43,2024-01-28
9190,10471,upi,3174.04,2023-03-29
9191,10472,upi,4111.39,2025-07-20
9192,10473,cod,4650.54,2025-09-24
9193,10474,cod,3236.97,2025-10-03
9194,10476,upi,6993.18,2023-10-15
9195,10477,cod,1094.88,2024-07-04
9196,10478,card,1134.34,2025-12-10
9197,10479,cod,1569.06,2024-12-23
9198,10480,upi,3268.36,2025-11-01
9199,10481,upi,2495.52,2025-12-15
9200,10482,wallet,3419.23,2025-11-08
9201,10483,cod,4441.13,2023-01-29
9202,10484,upi,2326.16,2024-06-14
9203,10486,cod,1387.06,2025-08-28
9204,10487,wallet,8203.44,2024-07-10
9205,10489,upi,2098.36,2023-11-17
9206,10490,cod,1094.3,2023-07-21
9207,10491,upi,2615.1,2025-12-21
9208,10492,card,2157.98,2025-11-09
9209,10493,upi,1668.68,2023-02-21
9210,10494,wallet,269.88,2023-08-18
9211,10495,cod,2102.06,2025-02-11
9212,10496,upi,1054.18,2025-01-04
9213,10498,card,759.87,2024-02-21
9214,10499,wallet,4727.34,2023-05-11
9215,10500,upi,3012.0,2024-02-11
9216,10501,card,2192.92,2025-09-23
9217,10502,upi,7048.36,2024-08-25
9218,10504,wallet,555.31,2024-10-18
9219,10505,upi,5571.8,2025-02-20
9220,10507,upi,994.76,2024-12-23
9221,10508,upi,1783.99,2024-01-21
9222,10509,upi,541.71,2023-09-24
9223,10511,card,956.61,2023-06-18
9224,10512,upi,331.96,2024-04-17
9225,10513,card,870.75,2025-06-17
9226,10514,wallet,1119.36,2024-04-17
9227,10515,upi,1988.12,2023-06-15
9228,10516,upi,2078.04,2023-03-23
9229,10517,upi,342.26,2025-02-14
9230,10518,wallet,15385.52,2023-04-19
9231,10519,card,4815.64,2023-06-28
9232,10520,upi,524.55,2025-11-16
9233,10521,upi,1560.54,2025-11-22
9234,10523,cod,13676.92,2025-08-17
9235,10524,card,453.27,2024-09-26
9236,10525,card,2202.18,2023-06-17
9237,10526,upi,9084.81,2023-11-12
9238,10528,cod,1047.36,2023-09-10
9239,10529,upi,3564.2,2025-11-18
9240,10531,upi,6450.24,2023-09-19
9241,10532,card,1654.95,2024-10-02
9242,10534,upi,1744.62,2025-08-10
9243,10535,card,2636.68,2025-03-12
9244,10536,upi,2778.53,2023-10-16
9245,10537,upi,4844.0,2023-11-09
9246,10538,card,711.04,2023-08-17
9247,10540,upi,2942.94,2024-10-19
9248,10541,wallet,10099.6,2025-05-13
9249,10542,card,1007.74,2023-03-03
9250,10543,card,1303.54,2024-11-26
9251,10544,card,6790.56,2025-11-20
9252,10545,wallet,1425.64,2025-06-05
9253,10547,cod,6321.21,2024-02-25
9254,10548,card,1103.2,2024-12-07
9255,10549,wallet,3419.23,2024-02-18
9256,10550,upi,2982.18,2023-11-16
9257,10551,cod,4128.15,2025-03-18
9258,10552,card,1680.58,2023-06-15
9259,10553,card,2659.41,2024-12-27
9260,10554,card,3869.7,2023-06-04
9261,10556,upi,3005.44,2025-07-18
9262,10557,card,618.13,2024-11-02
9263,10558,upi,5468.96,2023-10-05
9264,10559,cod,4990.4,2023-12-04
9265,10560,card,1069.23,2025-06-24
9266,10561,upi,983.3,2024-01-18
9267,10562,upi,2520.87,2024-12-22
9268,10563,upi,911.46,2025-10-03
9269,10564,card,9496.1,2023-06-24
9270,10565,cod,1228.65,2023-07-09
9271,10566,upi,581.54,2023-05-16
9272,10567,card,3036.08,2025-07-26
9273,10568,upi,302.18,2023-04-14
9274,10569,wallet,5874.21,2023-02-10
9275,10570,upi,267.57,2025-11-01
9276,10571,cod,1036.16,2024-02-08
9277,10572,upi,3485.96,2025-07-30
9278,10573,cod,1952.66,2023-06-25
9279,10574,upi,2584.92,2024-04-13
9280,10575,card,4182.76,2023-07-30
9281,10576,upi,241.79,2024-11-26
9282,10577,card,365.59,2023-03-18
9283,10578,upi,1215.28,2025-10-10
9284,10579,card,7692.76,2023-12-20
9285,10580,upi,3907.12,2024-12-24
9286,10581,card,964.05,2023-04-22
9287,10582,wallet,918.46,2025-04-12
9288,10583,card,3333.96,2024-09-21
9289,10584,card,1262.6,2024-11-21
9290,10585,wallet,619.08,2025-12-13
9291,10586,upi,4569.99,2024-05-22
9292,10587,card,1054.18,2023-10-29
9293,10588,upi,7696.29,2024-12-31
9294,10589,card,3984.57,2025-04-21
9295,10590,wallet,2113.35,2024-07-24
9296,10591,card,761.62,2025-06-22
9297,10592,cod,2054.5,2024-04-02
9298,10593,wallet,3081.02,2023-04-22
9299,10594,upi,1583.34,2024-12-30
9300,10595,cod,4511.49,2023-08-06
9301,10596,card,526.78,2024-01-26
9302,10597,upi,4651.05,2023-01-13
9303,10598,wallet,3045.84,2025-11-02
9304,10599,card,3611.73,2025-09-12
9305,10601,card,2254.08,2025-11-11
9306,10602,upi,1930.5,2025-07-22
9307,10603,card,1659.93,2023-11-03
9308,10604,wallet,3952.26,2025-09-04
9309,10605,upi,3647.64,2025-03-02
9310,10606,wallet,3675.39,2024-12-02
9311,10607,upi,1316.95,2025-05-25
9312,10609,cod,817.06,2024-05-22
9313,10610,card,679.84,2024-08-08
9314,10611,cod,2541.68,2023-05-15
9315,10612,card,1248.14,2024-04-13
9316,10613,card,11368.84,2024-08-10
9317,10614,card,1168.23,2024-04-11
9318,10615,upi,3450.76,2024-12-31
9319,10616,card,459.23,2023-11-05
9320,10617,upi,994.06,2025-01-04
9321,10618,upi,1791.04,2023-08-27
9322,10619,card,724.48,2023-11-30
9323,10622,cod,683.18,2024-03-06
9324,10623,upi,3567.98,2023-11-01
9325,10624,upi,1106.62,2025-05-28
9326,10625,card,3417.42,2025-05-15
9327,10626,upi,230.3,2024-07-04
9328,10629,card,4681.62,2025-11-26
9329,10630,wallet,872.55,2025-09-10
9330,10631,upi,2264.96,2023-08-20
9331,10632,wallet,3647.64,2023-11-04
9332,10633,upi,7048.36,2024-02-20
9333,10635,upi,8526.63,2023-06-09
9334,10636,card,3640.8,2024-09-03
9335,10637,card,2810.26,2025-09-20
9336,10638,card,8682.28,2024-09-23
9337,10639,cod,510.92,2025-09-28
9338,10640,card,9050.52,2023-02-11
9339,10641,card,2054.5,2024-03-16
9340,10642,wallet,635.1,2023-04-15
9341,10643,card,197.92,2023-04-22
9342,10645,upi,540.55,2023-05-01
9343,10646,upi,1178.28,2024-08-25
9344,10647,upi,547.15,2025-03-30
9345,10648,cod,2257.75,2023-12-29
9346,10649,upi,604.36,2023-11-18
9347,10650,upi,3952.26,2023-08-23
9348,10651,upi,541.5,2024-12-03
9349,10652,cod,2118.86,2025-06-23
9350,10653,upi,527.09,2024-11-01
9351,10654,upi,1312.5,2024-01-11
9352,10655,upi,873.63,2023-12-27
9353,10656,upi,2634.84,2025-07-27
9354,10657,card,2278.28,2025-11-04
9355,10658,cod,2686.56,2025-08-18
9356,10659,upi,9704.44,2023-10-27
9357,10661,card,385.37,2023-11-12
9358,10662,card,1680.18,2023-02-08
9359,10663,upi,566.24,2023-07-13
9360,10664,upi,7692.76,2024-11-26
9361,10665,wallet,1386.62,2023-01-06
9362,10666,cod,437.13,2025-10-24
9363,10667,card,3845.8,2024-12-31
9364,10668,upi,3647.64,2024-10-14
9365,10669,card,1221.63,2024-11-05
9366,10670,wallet,490.16,2025-11-14
9367,10671,wallet,245.08,2023-12-30
9368,10673,upi,1468.12,2025-10-08
9369,10674,wallet,7079.55,2024-08-25
9370,10675,card,1953.56,2024-09-10
9371,10676,cod,1998.28,2023-10-01
9372,10677,cod,945.72,2025-12-13
9373,10678,card,870.62,2024-08-05
9374,10679,upi,692.68,2025-01-04
9375,10680,cod,3477.2,2025-09-04
9376,10681,upi,13552.66,2024-03-23
9377,10682,upi,3888.34,2023-02-18
9378,10683,wallet,3030.33,2024-07-24
9379,10684,card,524.55,2023-09-03
9380,10685,card,5077.76,2024-06-20
9381,10686,upi,535.14,2024-11-16
9382,10687,upi,2032.35,2024-01-04
9383,10688,card,3524.18,2023-09-09
9384,10689,cod,3030.33,2025-10-08
9385,10690,upi,2107.07,2023-04-11
9386,10691,upi,526.02,2024-10-31
9387,10692,card,2166.33,2024-12-28
9388,10693,cod,1654.8,2024-08-31
9389,10694,upi,3418.72,2025-02-18
9390,10695,cod,1820.9,2023-08-26
9391,10696,upi,2353.98,2023-03-19
9392,10697,upi,977.91,2024-01-13
9393,10698,card,6381.28,2025-09-25
9394,10699,card,2254.08,2024-01-23
9395,10700,card,1274.58,2024-09-07
9396,10701,upi,1081.1,2024-01-15
9397,10702,upi,1654.95,2023-01-14
9398,10703,upi,3418.72,2025-02-18
9399,10704,card,1120.12,2024-11-10
9400,10705,wallet,1877.61,2025-01-25
9401,10706,cod,1860.6,2023-12-20
9402,10708,upi,6790.56,2023-05-21
9403,10710,upi,447.76,2025-12-28
9404,10711,cod,604.14,2025-11-04
9405,10712,card,1164.44,2024-09-03
9406,10713,cod,2045.3,2024-02-10
9407,10714,card,2173.44,2025-12-10
9408,10715,upi,2059.86,2024-12-10
9409,10716,wallet,1720.56,2023-02-22
9410,10717,card,1103.61,2023-08-18
9411,10718,upi,1917.67,2025-10-27
9412,10719,upi,279.84,2025-10-25
9413,10720,upi,437.04,2023-11-28
9414,10721,upi,577.46,2023-11-07
9415,10722,upi,1951.99,2023-12-06
9416,10723,card,8058.04,2023-08-19
9417,10724,wallet,151.09,2025-01-02
9418,10727,wallet,10933.98,2023-12-01
9419,10728,wallet,1054.18,2024-02-09
9420,10729,upi,11368.84,2023-09-15
9421,10730,card,1160.79,2023-03-09
9422,10731,upi,4929.6,2024-11-25
9423,10732,upi,1088.22,2025-01-18
9424,10733,upi,497.74,2024-05-09
9425,10734,card,1820.9,2023-09-15
9426,10735,card,5388.57,2023-05-18
9427,10736,upi,6838.46,2024-08-24
9428,10737,card,2032.35,2023-11-17
9429,10738,cod,1573.77,2025-10-24
9430,10739,wallet,9300.5,2024-06-01
9431,10740,cod,8097.54,2025-04-19
9432,10741,upi,6043.53,2024-06-03
9433,10742,card,1164.44,2025-12-04
9434,10743,upi,255.46,2025-09-05
9435,10744,card,1872.21,2024-12-08
9436,10745,upi,6776.33,2025-08-07
9437,10746,card,734.06,2025-06-26
9438,10747,card,12042.57,2023-07-09
9439,10748,wallet,4964.85,2024-01-02
9440,10749,upi,6056.54,2025-02-04
9441,10752,upi,5386.6,2024-11-22
9442,10753,cod,1208.28,2024-12-01
9443,10755,cod,724.48,2025-11-17
9444,10756,wallet,1334.78,2025-10-11
9445,10757,wallet,1924.38,2024-12-31
9446,10758,upi,5299.4,2025-02-15
9447,10759,upi,2493.32,2024-05-11
9448,10760,upi,3839.03,2023-11-02
9449,10761,upi,2735.75,2025-08-07
9450,10762,wallet,918.46,2025-10-09
9451,10763,card,1168.23,2025-03-17
9452,10764,upi,5201.84,2024-02-23
9453,10765,card,367.03,2024-05-26
9454,10767,cod,3647.64,2023-12-15
9455,10768,cod,4283.31,2025-12-06
9456,10769,card,8208.96,2024-08-31
9457,10770,cod,1988.12,2024-08-11
9458,10771,upi,8181.2,2025-01-02
9459,10772,wallet,4513.94,2023-11-06
9460,10773,wallet,5073.8,2024-02-12
9461,10774,card,2091.38,2025-11-16
9462,10775,card,3030.33,2024-03-07
9463,10776,upi,1274.58,2024-08-26
9464,10777,upi,2240.24,2024-11-21
9465,10778,card,497.38,2024-07-10
9466,10779,card,1527.51,2023-08-15
9467,10780,cod,497.38,2024-07-15
9468,10781,wallet,1406.6,2024-07-02
9469,10782,card,685.17,2025-10-04
9470,10783,upi,3264.3,2025-05-21
9471,10784,wallet,1538.52,2025-06-10
9472,10785,card,3923.92,2024-09-21
9473,10786,upi,2693.3,2023-12-20
9474,10788,upi,1132.68,2024-09-22
9475,10789,card,1595.32,2024-08-23
9476,10790,card,1695.08,2024-09-10
9477,10791,upi,1248.4,2025-10-12
9478,10792,cod,5955.24,2023-12-03
9479,10793,upi,589.14,2023-04-09
9480,10794,upi,3485.96,2024-12-23
9481,10796,upi,1813.08,2023-01-18
9482,10797,upi,3327.0,2025-05-02
9483,10800,upi,4269.48,2024-05-03
9484,10801,upi,5556.6,2024-08-02
9485,10802,card,4029.02,2024-10-24
9486,10803,cod,302.18,2024-04-10
9487,10804,card,6059.76,2024-01-18
9488,10805,upi,2375.01,2024-03-09
9489,10806,wallet,593.28,2024-02-06
9490,10807,upi,4908.72,2025-08-20
9491,10809,upi,165.49,2023-02-10
9492,10811,card,5955.24,2024-04-08
9493,10812,cod,1747.26,2023-12-23
9494,10813,upi,2580.84,2025-06-04
9495,10814,card,255.46,2025-08-09
9496,10815,card,724.48,2025-08-28
9497,10816,card,3907.12,2025-05-04
9498,10817,card,1946.28,2024-07-16
9499,10818,card,1839.66,2023-05-18
9500,10819,wallet,2222.64,2024-01-03
9501,10820,upi,2344.23,2024-11-27
9502,10821,cod,2186.88,2023-11-17
9503,10822,card,1569.32,2024-09-26
9504,10823,wallet,2045.42,2024-11-27
9505,10824,cod,5398.36,2024-05-15
9506,10826,card,6093.32,2023-09-29
9507,10827,upi,1893.38,2024-11-28
9508,10828,cod,1713.4,2024-07-22
9509,10830,cod,6450.24,2025-05-31
9510,10831,upi,5007.6,2023-12-19
9511,10832,card,5468.96,2023-12-09
9512,10833,upi,874.26,2024-08-28
9513,10834,card,8760.66,2023-07-08
9514,10835,upi,1930.3,2025-02-17
9515,10836,upi,5073.8,2024-09-26
9516,10838,wallet,1539.93,2024-05-28
9517,10839,cod,81.77,2025-03-13
9518,10840,card,678.75,2023-08-15
9519,10841,card,1774.52,2023-06-14
9520,10843,card,12042.57,2023-12-02
9521,10844,cod,2467.16,2024-08-07
9522,10845,card,6162.04,2025-03-12
9523,10846,upi,16056.76,2023-01-01
9524,10847,upi,1448.96,2025-05-18
9525,10848,card,728.96,2023-05-01
9526,10850,card,3563.7,2025-05-11
9527,10851,upi,197.92,2023-04-15
9528,10852,cod,1359.68,2024-11-23
9529,10853,card,9759.95,2025-04-24
9530,10854,upi,1287.88,2023-01-17
9531,10855,card,1282.92,2024-03-08
9532,10856,upi,1225.62,2024-12-21
9533,10858,card,860.28,2025-01-22
9534,10859,upi,6872.94,2024-04-27
9535,10860,upi,4159.53,2024-11-03
9536,10861,upi,269.88,2025-05-31
9537,10862,upi,886.47,2025-02-02
9538,10863,upi,1502.72,2025-05-24
9539,10864,upi,2091.6,2024-01-28
9540,10865,card,3743.28,2023-12-14
9541,10867,card,2175.96,2025-06-04
9542,10868,wallet,2784.24,2024-07-26
9543,10869,card,3712.34,2024-08-31
9544,10870,card,2565.43,2023-11-16
9545,10871,upi,2178.32,2024-12-17
9546,10872,card,2356.56,2024-06-18
9547,10873,upi,2719.36,2023-12-08
9548,10874,upi,9301.08,2024-11-28
9549,10875,upi,817.06,2024-06-10
9550,10876,card,3675.39,2023-07-25
9551,10877,upi,2565.43,2023-11-19
9552,10878,cod,2625.0,2025-06-21
9553,10880,upi,877.84,2024-09-30
9554,10881,wallet,828.1,2024-01-20
9555,10882,wallet,2915.85,2023-09-12
9556,10883,cod,1921.64,2024-12-17
9557,10884,card,3403.02,2024-12-12
9558,10885,wallet,4104.48,2025-12-06
9559,10886,cod,2034.88,2025-12-15
9560,10887,card,1119.36,2024-12-08
9561,10888,upi,5312.76,2024-08-28
9562,10889,upi,1955.82,2025-03-27
9563,10890,upi,891.3,2024-05-09
9564,10891,upi,826.32,2024-05-30
9565,10892,card,1707.22,2023-01-04
9566,10893,cod,318.87,2023-12-12
9567,10895,upi,4738.29,2023-11-12
9568,10896,upi,817.08,2023-11-01
9569,10897,upi,2215.87,2024-10-17
9570,10898,card,3564.2,2025-09-07
9571,10899,upi,4214.14,2025-12-19
9572,10900,upi,2634.84,2024-08-10
9573,10901,upi,6104.64,2024-10-29
9574,10902,upi,848.3,2024-11-12
9575,10903,cod,7696.29,2024-08-07
9576,10904,upi,3007.66,2024-11-15
9577,10905,cod,8097.54,2024-11-20
9578,10906,card,5568.48,2025-04-14
9579,10907,upi,164.06,2024-05-30
9580,10908,upi,7582.5,2024-11-12
9581,10909,cod,1063.42,2023-11-25
9582,10910,card,1856.17,2025-03-25
9583,10911,card,1533.15,2025-02-20
9584,10912,upi,2986.44,2025-08-16
9585,10914,upi,3910.62,2023-07-01
9586,10915,upi,4284.16,2023-02-18
9587,10917,upi,3860.6,2024-04-25
9588,10918,cod,14263.84,2024-01-17
9589,10919,upi,2495.52,2024-09-01
9590,10920,card,2612.25,2024-08-02
9591,10921,cod,1595.32,2024-02-20
9592,10922,upi,12666.32,2025-01-12
9593,10924,upi,4464.6,2025-04-26
9594,10925,cod,4104.48,2025-08-17
9595,10926,card,7117.11,2025-03-17
9596,10927,upi,2328.88,2025-01-29
9597,10928,upi,589.35,2024-01-30
9598,10929,cod,1573.82,2024-03-24
9599,10930,upi,1772.94,2025-06-13
9600,10931,card,2634.84,2023-07-12
9601,10932,upi,940.44,2025-08-24
9602,10933,wallet,3563.7,2025-04-09
9603,10934,upi,526.02,2023-12-30
9604,10935,upi,4651.05,2023-02-27
9605,10936,cod,1186.56,2023-10-31
9606,10937,upi,3662.94,2023-12-01
9607,10938,upi,809.64,2024-07-29
9608,10939,card,643.3,2024-03-10
9609,10940,card,82.03,2023-07-19
9610,10941,card,906.54,2024-02-27
9611,10942,cod,3178.29,2024-10-09
9612,10943,card,1026.78,2023-08-08
9613,10944,wallet,4651.05,2024-12-27
9614,10945,card,437.04,2024-11-11
9615,10946,upi,1516.5,2025-12-04
9616,10947,card,735.74,2025-06-02
9617,10948,cod,819.1,2023-10-04
9618,10949,cod,2035.66,2025-01-26
9619,10950,wallet,1952.66,2024-11-30
9620,10951,cod,4335.3,2024-12-09
9621,10952,card,5136.25,2024-03-10
9622,10953,upi,510.92,2025-05-04
9623,10954,card,2730.6,2024-01-20
9624,10955,upi,1792.18,2023-10-24
9625,10956,card,616.79,2023-10-20
9626,10957,upi,1259.52,2023-12-11
9627,10958,cod,1961.73,2024-04-04
9628,10959,cod,661.96,2025-11-29
9629,10960,upi,2880.72,2024-10-25
9630,10961,card,5867.46,2024-04-23
9631,10962,upi,4528.32,2024-08-28
9632,10963,cod,2438.18,2024-09-11
9633,10964,upi,3992.52,2023-09-30
9634,10965,cod,2770.72,2023-11-13
9635,10968,card,245.08,2023-09-30
9636,10969,upi,1215.1,2025-12-23
9637,10970,card,14271.44,2025-11-20
9638,10971,card,684.52,2025-03-16
9639,10973,card,2895.75,2025-06-07
9640,10974,upi,2919.51,2024-01-16
9641,10975,cod,2203.83,2025-06-21
9642,10976,upi,1747.26,2023-01-07
9643,10977,cod,3955.02,2024-12-31
9644,10978,cod,7440.15,2023-10-25
9645,10979,wallet,725.36,2024-07-15
9646,10980,cod,3137.4,2025-01-11
9647,10981,card,3602.61,2023-08-04
9648,10982,card,817.06,2023-11-16
9649,10983,wallet,2192.92,2025-02-08
9650,10984,cod,685.17,2023-10-22
9651,10985,upi,367.03,2025-11-14
9652,10986,upi,2032.35,2023-11-18
9653,10987,upi,453.27,2024-07-28
9654,10988,card,814.42,2025-03-21
9655,10989,card,3337.36,2024-01-24
9656,10990,card,510.92,2025-05-09
9657,10991,card,5697.66,2023-11-16
9658,10992,card,2759.49,2025-06-09
9659,10993,upi,1033.45,2023-03-18
9660,10994,cod,10535.35,2023-02-24
9661,10995,upi,2407.82,2023-06-06
9662,10996,wallet,1946.28,2025-05-17
9663,10997,upi,825.12,2025-07-26
9664,10998,cod,551.32,2025-05-18
9665,10999,wallet,1357.5,2025-07-22
9666,11001,card,961.45,2025-10-24
9667,11002,card,1010.11,2024-08-18
9668,11003,upi,4204.12,2024-02-10
9669,11004,upi,538.34,2025-06-20
9670,11005,upi,11680.88,2024-05-06
9671,11007,cod,526.02,2024-12-22
9672,11008,upi,542.39,2024-02-21
9673,11009,cod,245.08,2023-10-25
9674,11010,upi,2048.38,2025-12-23
9675,11011,upi,3967.55,2025-02-17
9676,11012,card,2051.36,2025-10-25
9677,11013,upi,6317.72,2023-04-21
9678,11014,upi,2940.86,2024-01-17
9679,11015,cod,1026.78,2023-10-16
9680,11016,cod,1408.9,2025-12-17
9681,11017,cod,9588.35,2024-05-02
9682,11018,card,2358.48,2025-10-01
9683,11019,upi,1423.16,2024-02-24
9684,11020,card,1713.4,2024-04-20
9685,11021,card,2580.84,2025-07-12
9686,11022,wallet,677.66,2024-12-31
9687,11023,upi,977.91,2023-07-04
9688,11024,card,509.17,2023-06-05
9689,11025,cod,944.64,2025-02-06
9690,11026,upi,2940.81,2025-12-17
9691,11027,upi,1090.58,2025-08-15
9692,11029,upi,1523.24,2025-08-21
9693,11030,wallet,623.33,2025-04-20
9694,11031,cod,253.29,2023-05-16
9695,11032,upi,456.78,2025-04-21
9696,11033,cod,1573.77,2023-10-16
9697,11034,upi,790.17,2023-11-26
9698,11035,cod,1025.56,2025-10-20
9699,11036,cod,1275.48,2023-11-12
9700,11037,upi,267.57,2024-12-26
9701,11039,upi,1695.08,2023-10-18
9702,11040,upi,619.74,2023-04-29
9703,11042,cod,1796.19,2023-03-19
9704,11043,cod,443.63,2025-09-30
9705,11044,cod,1017.44,2023-03-20
9706,11045,wallet,593.28,2025-01-26
9707,11046,cod,887.26,2024-06-07
9708,11047,upi,7278.33,2025-11-30
9709,11048,wallet,3142.9,2023-05-10
9710,11049,upi,491.65,2025-12-30
9711,11050,upi,635.1,2023-08-08
9712,11051,wallet,1233.58,2024-08-31
9713,11052,upi,2595.86,2024-11-17
9714,11053,upi,2488.7,2024-11-30
9715,11054,card,2541.68,2025-01-24
9716,11055,cod,4090.6,2023-12-11
9717,11058,wallet,1608.76,2023-11-14
9718,11059,cod,3099.44,2024-06-13
9719,11060,upi,2842.21,2024-12-06
9720,11061,upi,3563.7,2024-01-04
9721,11062,card,13892.65,2024-02-18
9722,11063,card,2163.04,2025-02-03
9723,11064,card,989.29,2023-09-26
9724,11065,upi,11678.04,2023-04-15
9725,11066,upi,2079.64,2024-08-16
9726,11067,cod,2363.36,2024-10-24
9727,11068,upi,4844.0,2024-09-18
9728,11069,upi,1576.2,2023-02-27
9729,11070,upi,1024.77,2025-03-05
9730,11073,upi,2286.15,2023-11-19
9731,11074,card,731.18,2025-12-25
9732,11075,wallet,283.17,2024-09-07
9733,11076,upi,3046.7,2025-01-05
9734,11077,upi,1904.05,2023-09-06
9735,11078,upi,1078.44,2023-02-19
9736,11079,wallet,351.48,2023-06-30
9737,11080,upi,860.28,2023-11-09
9738,11081,card,2045.42,2023-05-31
9739,11082,upi,3142.08,2024-09-14
9740,11083,cod,6975.81,2024-04-23
9741,11085,cod,9428.7,2023-08-31
9742,11086,cod,781.41,2025-04-26
9743,11087,wallet,1720.56,2024-07-21
9744,11088,cod,4183.2,2023-04-11
9745,11089,upi,6242.16,2023-03-24
9746,11091,card,842.22,2023-02-14
9747,11093,cod,5124.84,2023-11-09
9748,11094,upi,245.31,2024-08-01
9749,11095,cod,1069.23,2023-06-24
9750,11096,cod,6502.95,2025-06-01
9751,11097,upi,1643.25,2025-11-05
9752,11098,upi,407.21,2023-11-07
9753,11099,upi,3743.28,2023-12-16
9754,11101,upi,944.64,2025-05-08
9755,11102,cod,677.66,2025-05-26
9756,11103,card,4993.6,2023-01-15
9757,11104,cod,5269.68,2024-02-22
9758,11106,wallet,2722.38,2023-07-06
9759,11107,card,4204.12,2025-10-14
9760,11108,card,3012.0,2024-11-06
9761,11109,upi,4570.05,2025-01-25
9762,11110,upi,814.42,2023-11-12
9763,11111,cod,1471.48,2024-02-26
9764,11112,upi,4268.05,2024-07-28
9765,11113,wallet,684.52,2023-09-07
9766,11114,card,2967.87,2023-12-05
9767,11115,card,1630.12,2025-01-18
9768,11116,upi,5753.01,2024-08-22
9769,11117,card,3869.7,2024-12-22
9770,11118,cod,677.85,2023-05-31
9771,11119,upi,3081.75,2024-07-08
9772,11120,cod,3268.36,2023-11-17
9773,11121,card,1860.1,2023-12-02
9774,11122,cod,13023.42,2025-12-12
9775,11123,cod,2513.1,2025-12-01
9776,11124,card,195.92,2025-10-15
9777,11125,upi,945.72,2023-06-05
9778,11126,upi,4681.62,2025-02-05
9779,11127,upi,1045.8,2025-02-24
9780,11129,upi,6024.0,2023-11-16
9781,11130,wallet,692.68,2025-07-22
9782,11131,cod,8719.95,2024-09-13
9783,11132,wallet,1186.56,2024-01-04
9784,11133,upi,2218.15,2024-05-31
9785,11134,card,11861.85,2024-06-03
9786,11135,cod,3467.65,2023-09-02
9787,11136,cod,945.72,2025-07-24
9788,11137,upi,999.14,2025-11-30
9789,11138,card,4719.7,2023-11-28
9790,11139,card,3179.64,2025-03-22
9791,11141,cod,3755.9,2023-02-08
9792,11142,upi,770.74,2025-07-06
9793,11143,card,314.88,2023-07-05
9794,11144,upi,1599.76,2025-10-21
9795,11145,card,9243.06,2023-11-17
9796,11147,card,6354.2,2024-04-18
9797,11148,cod,5633.85,2024-10-13
9798,11150,upi,165.49,2024-04-04
9799,11151,cod,524.59,2025-12-17
9800,11152,wallet,4269.48,2023-07-25
9801,11154,upi,1562.82,2025-11-03
9802,11155,card,778.82,2023-11-05
9803,11157,cod,5124.84,2025-12-07
9804,11158,upi,722.11,2023-01-20
9805,11159,cod,249.88,2023-12-11
9806,11160,cod,16447.86,2024-03-10
9807,11161,card,5874.21,2025-02-04
9808,11162,card,1599.76,2025-08-21
9809,11163,upi,538.34,2024-05-22
9810,11164,cod,5557.06,2024-03-12
9811,11165,cod,4441.13,2025-06-17
